epoch,bias
12886,3.75216
12887,3.75222
12888,3.75228
12889,3.75235
12890,3.75241
12891,3.75247
12892,3.75253
12893,3.75259
12894,3.75266
12895,3.75272
12896,3.75278
12897,3.75284
12898,3.7529
12899,3.75297
12900,3.75303
12901,3.75309
12902,3.75315
12903,3.75321
12904,3.75327
12905,3.75334
12906,3.7534
12907,3.75346
12908,3.75352
12909,3.75358
12910,3.75364
12911,3.75371
12912,3.75377
12913,3.75383
12914,3.75389
12915,3.75395
12916,3.75401
12917,3.75407
12918,3.75414
12919,3.7542
12920,3.75426
12921,3.75432
12922,3.75438
12923,3.75444
12924,3.7545
12925,3.75457
12926,3.75463
12927,3.75469
12928,3.75475
12929,3.75481
12930,3.75487
12931,3.75493
12932,3.755
12933,3.75506
12934,3.75512
12935,3.75518
12936,3.75524
12937,3.7553
12938,3.75536
12939,3.75543
12940,3.75549
12941,3.75555
12942,3.75561
12943,3.75567
12944,3.75573
12945,3.75579
12946,3.75585
12947,3.75592
12948,3.75598
12949,3.75604
12950,3.7561
12951,3.75616
12952,3.75622
12953,3.75628
12954,3.75634
12955,3.7564
12956,3.75647
12957,3.75653
12958,3.75659
12959,3.75665
12960,3.75671
12961,3.75677
12962,3.75683
12963,3.75689
12964,3.75695
12965,3.75701
12966,3.75708
12967,3.75714
12968,3.7572
12969,3.75726
12970,3.75732
12971,3.75738
12972,3.75744
12973,3.7575
12974,3.75756
12975,3.75762
12976,3.75768
12977,3.75774
12978,3.75781
12979,3.75787
12980,3.75793
12981,3.75799
12982,3.75805
12983,3.75811
12984,3.75817
12985,3.75823
12986,3.75829
12987,3.75835
12988,3.75841
12989,3.75847
12990,3.75853
12991,3.75859
12992,3.75866
12993,3.75872
12994,3.75878
12995,3.75884
12996,3.7589
12997,3.75896
12998,3.75902
12999,3.75908
13000,3.75914
13001,3.7592
13002,3.75926
13003,3.75932
13004,3.75938
13005,3.75944
13006,3.7595
13007,3.75956
13008,3.75962
13009,3.75968
13010,3.75974
13011,3.7598
13012,3.75987
13013,3.75993
13014,3.75999
13015,3.76005
13016,3.76011
13017,3.76017
13018,3.76023
13019,3.76029
13020,3.76035
13021,3.76041
13022,3.76047
13023,3.76053
13024,3.76059
13025,3.76065
13026,3.76071
13027,3.76077
13028,3.76083
13029,3.76089
13030,3.76095
13031,3.76101
13032,3.76107
13033,3.76113
13034,3.76119
13035,3.76125
13036,3.76131
13037,3.76137
13038,3.76143
13039,3.76149
13040,3.76155
13041,3.76161
13042,3.76167
13043,3.76173
13044,3.76179
13045,3.76185
13046,3.76191
13047,3.76197
13048,3.76203
13049,3.76209
13050,3.76215
13051,3.76221
13052,3.76227
13053,3.76233
13054,3.76239
13055,3.76245
13056,3.76251
13057,3.76257
13058,3.76263
13059,3.76269
13060,3.76275
13061,3.76281
13062,3.76287
13063,3.76293
13064,3.76299
13065,3.76305
13066,3.76311
13067,3.76317
13068,3.76323
13069,3.76329
13070,3.76335
13071,3.76341
13072,3.76347
13073,3.76353
13074,3.76359
13075,3.76365
13076,3.76371
13077,3.76377
13078,3.76382
13079,3.76388
13080,3.76394
13081,3.764
13082,3.76406
13083,3.76412
13084,3.76418
13085,3.76424
13086,3.7643
13087,3.76436
13088,3.76442
13089,3.76448
13090,3.76454
13091,3.7646
13092,3.76466
13093,3.76472
13094,3.76478
13095,3.76484
13096,3.7649
13097,3.76495
13098,3.76501
13099,3.76507
13100,3.76513
13101,3.76519
13102,3.76525
13103,3.76531
13104,3.76537
13105,3.76543
13106,3.76549
13107,3.76555
13108,3.76561
13109,3.76567
13110,3.76573
13111,3.76578
13112,3.76584
13113,3.7659
13114,3.76596
13115,3.76602
13116,3.76608
13117,3.76614
13118,3.7662
13119,3.76626
13120,3.76632
13121,3.76638
13122,3.76644
13123,3.76649
13124,3.76655
13125,3.76661
13126,3.76667
13127,3.76673
13128,3.76679
13129,3.76685
13130,3.76691
13131,3.76697
13132,3.76703
13133,3.76708
13134,3.76714
13135,3.7672
13136,3.76726
13137,3.76732
13138,3.76738
13139,3.76744
13140,3.7675
13141,3.76756
13142,3.76761
13143,3.76767
13144,3.76773
13145,3.76779
13146,3.76785
13147,3.76791
13148,3.76797
13149,3.76803
13150,3.76809
13151,3.76814
13152,3.7682
13153,3.76826
13154,3.76832
13155,3.76838
13156,3.76844
13157,3.7685
13158,3.76855
13159,3.76861
13160,3.76867
13161,3.76873
13162,3.76879
13163,3.76885
13164,3.76891
13165,3.76897
13166,3.76902
13167,3.76908
13168,3.76914
13169,3.7692
13170,3.76926
13171,3.76932
13172,3.76937
13173,3.76943
13174,3.76949
13175,3.76955
13176,3.76961
13177,3.76967
13178,3.76973
13179,3.76978
13180,3.76984
13181,3.7699
13182,3.76996
13183,3.77002
13184,3.77008
13185,3.77013
13186,3.77019
13187,3.77025
13188,3.77031
13189,3.77037
13190,3.77043
13191,3.77048
13192,3.77054
13193,3.7706
13194,3.77066
13195,3.77072
13196,3.77078
13197,3.77083
13198,3.77089
13199,3.77095
13200,3.77101
13201,3.77107
13202,3.77112
13203,3.77118
13204,3.77124
13205,3.7713
13206,3.77136
13207,3.77142
13208,3.77147
13209,3.77153
13210,3.77159
13211,3.77165
13212,3.77171
13213,3.77176
13214,3.77182
13215,3.77188
13216,3.77194
13217,3.772
13218,3.77205
13219,3.77211
13220,3.77217
13221,3.77223
13222,3.77229
13223,3.77234
13224,3.7724
13225,3.77246
13226,3.77252
13227,3.77257
13228,3.77263
13229,3.77269
13230,3.77275
13231,3.77281
13232,3.77286
13233,3.77292
13234,3.77298
13235,3.77304
13236,3.7731
13237,3.77315
13238,3.77321
13239,3.77327
13240,3.77333
13241,3.77338
13242,3.77344
13243,3.7735
13244,3.77356
13245,3.77361
13246,3.77367
13247,3.77373
13248,3.77379
13249,3.77384
13250,3.7739
13251,3.77396
13252,3.77402
13253,3.77408
13254,3.77413
13255,3.77419
13256,3.77425
13257,3.77431
13258,3.77436
13259,3.77442
13260,3.77448
13261,3.77454
13262,3.77459
13263,3.77465
13264,3.77471
13265,3.77477
13266,3.77482
13267,3.77488
13268,3.77494
13269,3.77499
13270,3.77505
13271,3.77511
13272,3.77517
13273,3.77522
13274,3.77528
13275,3.77534
13276,3.7754
13277,3.77545
13278,3.77551
13279,3.77557
13280,3.77563
13281,3.77568
13282,3.77574
13283,3.7758
13284,3.77585
13285,3.77591
13286,3.77597
13287,3.77603
13288,3.77608
13289,3.77614
13290,3.7762
13291,3.77625
13292,3.77631
13293,3.77637
13294,3.77643
13295,3.77648
13296,3.77654
13297,3.7766
13298,3.77665
13299,3.77671
13300,3.77677
13301,3.77683
13302,3.77688
13303,3.77694
13304,3.777
13305,3.77705
13306,3.77711
13307,3.77717
13308,3.77722
13309,3.77728
13310,3.77734
13311,3.77739
13312,3.77745
13313,3.77751
13314,3.77757
13315,3.77762
13316,3.77768
13317,3.77774
13318,3.77779
13319,3.77785
13320,3.77791
13321,3.77796
13322,3.77802
13323,3.77808
13324,3.77813
13325,3.77819
13326,3.77825
13327,3.7783
13328,3.77836
13329,3.77842
13330,3.77847
13331,3.77853
13332,3.77859
13333,3.77864
13334,3.7787
13335,3.77876
13336,3.77881
13337,3.77887
13338,3.77893
13339,3.77898
13340,3.77904
13341,3.7791
13342,3.77915
13343,3.77921
13344,3.77927
13345,3.77932
13346,3.77938
13347,3.77944
13348,3.77949
13349,3.77955
13350,3.77961
13351,3.77966
13352,3.77972
13353,3.77978
13354,3.77983
13355,3.77989
13356,3.77994
13357,3.78
13358,3.78006
13359,3.78011
13360,3.78017
13361,3.78023
13362,3.78028
13363,3.78034
13364,3.7804
13365,3.78045
13366,3.78051
13367,3.78056
13368,3.78062
13369,3.78068
13370,3.78073
13371,3.78079
13372,3.78085
13373,3.7809
13374,3.78096
13375,3.78101
13376,3.78107
13377,3.78113
13378,3.78118
13379,3.78124
13380,3.78129
13381,3.78135
13382,3.78141
13383,3.78146
13384,3.78152
13385,3.78158
13386,3.78163
13387,3.78169
13388,3.78174
13389,3.7818
13390,3.78186
13391,3.78191
13392,3.78197
13393,3.78202
13394,3.78208
13395,3.78214
13396,3.78219
13397,3.78225
13398,3.7823
13399,3.78236
13400,3.78242
13401,3.78247
13402,3.78253
13403,3.78258
13404,3.78264
13405,3.78269
13406,3.78275
13407,3.78281
13408,3.78286
13409,3.78292
13410,3.78297
13411,3.78303
13412,3.78309
13413,3.78314
13414,3.7832
13415,3.78325
13416,3.78331
13417,3.78336
13418,3.78342
13419,3.78348
13420,3.78353
13421,3.78359
13422,3.78364
13423,3.7837
13424,3.78375
13425,3.78381
13426,3.78387
13427,3.78392
13428,3.78398
13429,3.78403
13430,3.78409
13431,3.78414
13432,3.7842
13433,3.78425
13434,3.78431
13435,3.78437
13436,3.78442
13437,3.78448
13438,3.78453
13439,3.78459
13440,3.78464
13441,3.7847
13442,3.78475
13443,3.78481
13444,3.78486
13445,3.78492
13446,3.78498
13447,3.78503
13448,3.78509
13449,3.78514
13450,3.7852
13451,3.78525
13452,3.78531
13453,3.78536
13454,3.78542
13455,3.78547
13456,3.78553
13457,3.78558
13458,3.78564
13459,3.78569
13460,3.78575
13461,3.78581
13462,3.78586
13463,3.78592
13464,3.78597
13465,3.78603
13466,3.78608
13467,3.78614
13468,3.78619
13469,3.78625
13470,3.7863
13471,3.78636
13472,3.78641
13473,3.78647
13474,3.78652
13475,3.78658
13476,3.78663
13477,3.78669
13478,3.78674
13479,3.7868
13480,3.78685
13481,3.78691
13482,3.78696
13483,3.78702
13484,3.78707
13485,3.78713
13486,3.78718
13487,3.78724
13488,3.78729
13489,3.78735
13490,3.7874
13491,3.78746
13492,3.78751
13493,3.78757
13494,3.78762
13495,3.78768
13496,3.78773
13497,3.78779
13498,3.78784
13499,3.7879
13500,3.78795
13501,3.78801
13502,3.78806
13503,3.78812
13504,3.78817
13505,3.78823
13506,3.78828
13507,3.78833
13508,3.78839
13509,3.78844
13510,3.7885
13511,3.78855
13512,3.78861
13513,3.78866
13514,3.78872
13515,3.78877
13516,3.78883
13517,3.78888
13518,3.78894
13519,3.78899
13520,3.78905
13521,3.7891
13522,3.78915
13523,3.78921
13524,3.78926
13525,3.78932
13526,3.78937
13527,3.78943
13528,3.78948
13529,3.78954
13530,3.78959
13531,3.78965
13532,3.7897
13533,3.78975
13534,3.78981
13535,3.78986
13536,3.78992
13537,3.78997
13538,3.79003
13539,3.79008
13540,3.79014
13541,3.79019
13542,3.79024
13543,3.7903
13544,3.79035
13545,3.79041
13546,3.79046
13547,3.79052
13548,3.79057
13549,3.79062
13550,3.79068
13551,3.79073
13552,3.79079
13553,3.79084
13554,3.7909
13555,3.79095
13556,3.791
13557,3.79106
13558,3.79111
13559,3.79117
13560,3.79122
13561,3.79127
13562,3.79133
13563,3.79138
13564,3.79144
13565,3.79149
13566,3.79155
13567,3.7916
13568,3.79165
13569,3.79171
13570,3.79176
13571,3.79182
13572,3.79187
13573,3.79192
13574,3.79198
13575,3.79203
13576,3.79209
13577,3.79214
13578,3.79219
13579,3.79225
13580,3.7923
13581,3.79236
13582,3.79241
13583,3.79246
13584,3.79252
13585,3.79257
13586,3.79263
13587,3.79268
13588,3.79273
13589,3.79279
13590,3.79284
13591,3.79289
13592,3.79295
13593,3.793
13594,3.79306
13595,3.79311
13596,3.79316
13597,3.79322
13598,3.79327
13599,3.79332
13600,3.79338
13601,3.79343
13602,3.79349
13603,3.79354
13604,3.79359
13605,3.79365
13606,3.7937
13607,3.79375
13608,3.79381
13609,3.79386
13610,3.79392
13611,3.79397
13612,3.79402
13613,3.79408
13614,3.79413
13615,3.79418
13616,3.79424
13617,3.79429
13618,3.79434
13619,3.7944
13620,3.79445
13621,3.7945
13622,3.79456
13623,3.79461
13624,3.79467
13625,3.79472
13626,3.79477
13627,3.79483
13628,3.79488
13629,3.79493
13630,3.79499
13631,3.79504
13632,3.79509
13633,3.79515
13634,3.7952
13635,3.79525
13636,3.79531
13637,3.79536
13638,3.79541
13639,3.79547
13640,3.79552
13641,3.79557
13642,3.79563
13643,3.79568
13644,3.79573
13645,3.79579
13646,3.79584
13647,3.79589
13648,3.79595
13649,3.796
13650,3.79605
13651,3.79611
13652,3.79616
13653,3.79621
13654,3.79626
13655,3.79632
13656,3.79637
13657,3.79642
13658,3.79648
13659,3.79653
13660,3.79658
13661,3.79664
13662,3.79669
13663,3.79674
13664,3.7968
13665,3.79685
13666,3.7969
13667,3.79696
13668,3.79701
13669,3.79706
13670,3.79711
13671,3.79717
13672,3.79722
13673,3.79727
13674,3.79733
13675,3.79738
13676,3.79743
13677,3.79748
13678,3.79754
13679,3.79759
13680,3.79764
13681,3.7977
13682,3.79775
13683,3.7978
13684,3.79785
13685,3.79791
13686,3.79796
13687,3.79801
13688,3.79807
13689,3.79812
13690,3.79817
13691,3.79822
13692,3.79828
13693,3.79833
13694,3.79838
13695,3.79844
13696,3.79849
13697,3.79854
13698,3.79859
13699,3.79865
13700,3.7987
13701,3.79875
13702,3.7988
13703,3.79886
13704,3.79891
13705,3.79896
13706,3.79902
13707,3.79907
13708,3.79912
13709,3.79917
13710,3.79923
13711,3.79928
13712,3.79933
13713,3.79938
13714,3.79944
13715,3.79949
13716,3.79954
13717,3.79959
13718,3.79965
13719,3.7997
13720,3.79975
13721,3.7998
13722,3.79986
13723,3.79991
13724,3.79996
13725,3.80001
13726,3.80007
13727,3.80012
13728,3.80017
13729,3.80022
13730,3.80027
13731,3.80033
13732,3.80038
13733,3.80043
13734,3.80048
13735,3.80054
13736,3.80059
13737,3.80064
13738,3.80069
13739,3.80075
13740,3.8008
13741,3.80085
13742,3.8009
13743,3.80095
13744,3.80101
13745,3.80106
13746,3.80111
13747,3.80116
13748,3.80122
13749,3.80127
13750,3.80132
13751,3.80137
13752,3.80142
13753,3.80148
13754,3.80153
13755,3.80158
13756,3.80163
13757,3.80169
13758,3.80174
13759,3.80179
13760,3.80184
13761,3.80189
13762,3.80195
13763,3.802
13764,3.80205
13765,3.8021
13766,3.80215
13767,3.80221
13768,3.80226
13769,3.80231
13770,3.80236
13771,3.80241
13772,3.80247
13773,3.80252
13774,3.80257
13775,3.80262
13776,3.80267
13777,3.80272
13778,3.80278
13779,3.80283
13780,3.80288
13781,3.80293
13782,3.80298
13783,3.80304
13784,3.80309
13785,3.80314
13786,3.80319
13787,3.80324
13788,3.8033
13789,3.80335
13790,3.8034
13791,3.80345
13792,3.8035
13793,3.80355
13794,3.80361
13795,3.80366
13796,3.80371
13797,3.80376
13798,3.80381
13799,3.80386
13800,3.80392
13801,3.80397
13802,3.80402
13803,3.80407
13804,3.80412
13805,3.80417
13806,3.80423
13807,3.80428
13808,3.80433
13809,3.80438
13810,3.80443
13811,3.80448
13812,3.80453
13813,3.80459
13814,3.80464
13815,3.80469
13816,3.80474
13817,3.80479
13818,3.80484
13819,3.8049
13820,3.80495
13821,3.805
13822,3.80505
13823,3.8051
13824,3.80515
13825,3.8052
13826,3.80525
13827,3.80531
13828,3.80536
13829,3.80541
13830,3.80546
13831,3.80551
13832,3.80556
13833,3.80561
13834,3.80567
13835,3.80572
13836,3.80577
13837,3.80582
13838,3.80587
13839,3.80592
13840,3.80597
13841,3.80602
13842,3.80608
13843,3.80613
13844,3.80618
13845,3.80623
13846,3.80628
13847,3.80633
13848,3.80638
13849,3.80643
13850,3.80649
13851,3.80654
13852,3.80659
13853,3.80664
13854,3.80669
13855,3.80674
13856,3.80679
13857,3.80684
13858,3.80689
13859,3.80695
13860,3.807
13861,3.80705
13862,3.8071
13863,3.80715
13864,3.8072
13865,3.80725
13866,3.8073
13867,3.80735
13868,3.8074
13869,3.80745
13870,3.80751
13871,3.80756
13872,3.80761
13873,3.80766
13874,3.80771
13875,3.80776
13876,3.80781
13877,3.80786
13878,3.80791
13879,3.80796
13880,3.80801
13881,3.80807
13882,3.80812
13883,3.80817
13884,3.80822
13885,3.80827
13886,3.80832
13887,3.80837
13888,3.80842
13889,3.80847
13890,3.80852
13891,3.80857
13892,3.80862
13893,3.80867
13894,3.80873
13895,3.80878
13896,3.80883
13897,3.80888
13898,3.80893
13899,3.80898
13900,3.80903
13901,3.80908
13902,3.80913
13903,3.80918
13904,3.80923
13905,3.80928
13906,3.80933
13907,3.80938
13908,3.80943
13909,3.80948
13910,3.80954
13911,3.80959
13912,3.80964
13913,3.80969
13914,3.80974
13915,3.80979
13916,3.80984
13917,3.80989
13918,3.80994
13919,3.80999
13920,3.81004
13921,3.81009
13922,3.81014
13923,3.81019
13924,3.81024
13925,3.81029
13926,3.81034
13927,3.81039
13928,3.81044
13929,3.81049
13930,3.81054
13931,3.81059
13932,3.81064
13933,3.81069
13934,3.81075
13935,3.8108
13936,3.81085
13937,3.8109
13938,3.81095
13939,3.811
13940,3.81105
13941,3.8111
13942,3.81115
13943,3.8112
13944,3.81125
13945,3.8113
13946,3.81135
13947,3.8114
13948,3.81145
13949,3.8115
13950,3.81155
13951,3.8116
13952,3.81165
13953,3.8117
13954,3.81175
13955,3.8118
13956,3.81185
13957,3.8119
13958,3.81195
13959,3.812
13960,3.81205
13961,3.8121
13962,3.81215
13963,3.8122
13964,3.81225
13965,3.8123
13966,3.81235
13967,3.8124
13968,3.81245
13969,3.8125
13970,3.81255
13971,3.8126
13972,3.81265
13973,3.8127
13974,3.81275
13975,3.8128
13976,3.81285
13977,3.8129
13978,3.81295
13979,3.813
13980,3.81305
13981,3.8131
13982,3.81315
13983,3.8132
13984,3.81325
13985,3.8133
13986,3.81335
13987,3.8134
13988,3.81345
13989,3.8135
13990,3.81355
13991,3.8136
13992,3.81365
13993,3.8137
13994,3.81375
13995,3.81379
13996,3.81384
13997,3.81389
13998,3.81394
13999,3.81399
14000,3.81404
14001,3.81409
14002,3.81414
14003,3.81419
14004,3.81424
14005,3.81429
14006,3.81434
14007,3.81439
14008,3.81444
14009,3.81449
14010,3.81454
14011,3.81459
14012,3.81464
14013,3.81469
14014,3.81474
14015,3.81479
14016,3.81484
14017,3.81489
14018,3.81494
14019,3.81498
14020,3.81503
14021,3.81508
14022,3.81513
14023,3.81518
14024,3.81523
14025,3.81528
14026,3.81533
14027,3.81538
14028,3.81543
14029,3.81548
14030,3.81553
14031,3.81558
14032,3.81563
14033,3.81568
14034,3.81573
14035,3.81577
14036,3.81582
14037,3.81587
14038,3.81592
14039,3.81597
14040,3.81602
14041,3.81607
14042,3.81612
14043,3.81617
14044,3.81622
14045,3.81627
14046,3.81632
14047,3.81637
14048,3.81641
14049,3.81646
14050,3.81651
14051,3.81656
14052,3.81661
14053,3.81666
14054,3.81671
14055,3.81676
14056,3.81681
14057,3.81686
14058,3.81691
14059,3.81695
14060,3.817
14061,3.81705
14062,3.8171
14063,3.81715
14064,3.8172
14065,3.81725
14066,3.8173
14067,3.81735
14068,3.8174
14069,3.81744
14070,3.81749
14071,3.81754
14072,3.81759
14073,3.81764
14074,3.81769
14075,3.81774
14076,3.81779
14077,3.81784
14078,3.81789
14079,3.81793
14080,3.81798
14081,3.81803
14082,3.81808
14083,3.81813
14084,3.81818
14085,3.81823
14086,3.81828
14087,3.81832
14088,3.81837
14089,3.81842
14090,3.81847
14091,3.81852
14092,3.81857
14093,3.81862
14094,3.81867
14095,3.81871
14096,3.81876
14097,3.81881
14098,3.81886
14099,3.81891
14100,3.81896
14101,3.81901
14102,3.81906
14103,3.8191
14104,3.81915
14105,3.8192
14106,3.81925
14107,3.8193
14108,3.81935
14109,3.8194
14110,3.81944
14111,3.81949
14112,3.81954
14113,3.81959
14114,3.81964
14115,3.81969
14116,3.81974
14117,3.81978
14118,3.81983
14119,3.81988
14120,3.81993
14121,3.81998
14122,3.82003
14123,3.82008
14124,3.82012
14125,3.82017
14126,3.82022
14127,3.82027
14128,3.82032
14129,3.82037
14130,3.82041
14131,3.82046
14132,3.82051
14133,3.82056
14134,3.82061
14135,3.82066
14136,3.8207
14137,3.82075
14138,3.8208
14139,3.82085
14140,3.8209
14141,3.82095
14142,3.82099
14143,3.82104
14144,3.82109
14145,3.82114
14146,3.82119
14147,3.82123
14148,3.82128
14149,3.82133
14150,3.82138
14151,3.82143
14152,3.82148
14153,3.82152
14154,3.82157
14155,3.82162
14156,3.82167
14157,3.82172
14158,3.82176
14159,3.82181
14160,3.82186
14161,3.82191
14162,3.82196
14163,3.82201
14164,3.82205
14165,3.8221
14166,3.82215
14167,3.8222
14168,3.82225
14169,3.82229
14170,3.82234
14171,3.82239
14172,3.82244
14173,3.82249
14174,3.82253
14175,3.82258
14176,3.82263
14177,3.82268
14178,3.82273
14179,3.82277
14180,3.82282
14181,3.82287
14182,3.82292
14183,3.82296
14184,3.82301
14185,3.82306
14186,3.82311
14187,3.82316
14188,3.8232
14189,3.82325
14190,3.8233
14191,3.82335
14192,3.8234
14193,3.82344
14194,3.82349
14195,3.82354
14196,3.82359
14197,3.82363
14198,3.82368
14199,3.82373
14200,3.82378
14201,3.82382
14202,3.82387
14203,3.82392
14204,3.82397
14205,3.82402
14206,3.82406
14207,3.82411
14208,3.82416
14209,3.82421
14210,3.82425
14211,3.8243
14212,3.82435
14213,3.8244
14214,3.82444
14215,3.82449
14216,3.82454
14217,3.82459
14218,3.82463
14219,3.82468
14220,3.82473
14221,3.82478
14222,3.82482
14223,3.82487
14224,3.82492
14225,3.82497
14226,3.82501
14227,3.82506
14228,3.82511
14229,3.82516
14230,3.8252
14231,3.82525
14232,3.8253
14233,3.82535
14234,3.82539
14235,3.82544
14236,3.82549
14237,3.82554
14238,3.82558
14239,3.82563
14240,3.82568
14241,3.82573
14242,3.82577
14243,3.82582
14244,3.82587
14245,3.82591
14246,3.82596
14247,3.82601
14248,3.82606
14249,3.8261
14250,3.82615
14251,3.8262
14252,3.82625
14253,3.82629
14254,3.82634
14255,3.82639
14256,3.82643
14257,3.82648
14258,3.82653
14259,3.82658
14260,3.82662
14261,3.82667
14262,3.82672
14263,3.82676
14264,3.82681
14265,3.82686
14266,3.82691
14267,3.82695
14268,3.827
14269,3.82705
14270,3.82709
14271,3.82714
14272,3.82719
14273,3.82723
14274,3.82728
14275,3.82733
14276,3.82738
14277,3.82742
14278,3.82747
14279,3.82752
14280,3.82756
14281,3.82761
14282,3.82766
14283,3.8277
14284,3.82775
14285,3.8278
14286,3.82785
14287,3.82789
14288,3.82794
14289,3.82799
14290,3.82803
14291,3.82808
14292,3.82813
14293,3.82817
14294,3.82822
14295,3.82827
14296,3.82831
14297,3.82836
14298,3.82841
14299,3.82845
14300,3.8285
14301,3.82855
14302,3.82859
14303,3.82864
14304,3.82869
14305,3.82874
14306,3.82878
14307,3.82883
14308,3.82888
14309,3.82892
14310,3.82897
14311,3.82902
14312,3.82906
14313,3.82911
14314,3.82916
14315,3.8292
14316,3.82925
14317,3.8293
14318,3.82934
14319,3.82939
14320,3.82943
14321,3.82948
14322,3.82953
14323,3.82957
14324,3.82962
14325,3.82967
14326,3.82971
14327,3.82976
14328,3.82981
14329,3.82985
14330,3.8299
14331,3.82995
14332,3.82999
14333,3.83004
14334,3.83009
14335,3.83013
14336,3.83018
14337,3.83023
14338,3.83027
14339,3.83032
14340,3.83036
14341,3.83041
14342,3.83046
14343,3.8305
14344,3.83055
14345,3.8306
14346,3.83064
14347,3.83069
14348,3.83074
14349,3.83078
14350,3.83083
14351,3.83087
14352,3.83092
14353,3.83097
14354,3.83101
14355,3.83106
14356,3.83111
14357,3.83115
14358,3.8312
14359,3.83124
14360,3.83129
14361,3.83134
14362,3.83138
14363,3.83143
14364,3.83148
14365,3.83152
14366,3.83157
14367,3.83161
14368,3.83166
14369,3.83171
14370,3.83175
14371,3.8318
14372,3.83185
14373,3.83189
14374,3.83194
14375,3.83198
14376,3.83203
14377,3.83208
14378,3.83212
14379,3.83217
14380,3.83221
14381,3.83226
14382,3.83231
14383,3.83235
14384,3.8324
14385,3.83244
14386,3.83249
14387,3.83254
14388,3.83258
14389,3.83263
14390,3.83267
14391,3.83272
14392,3.83277
14393,3.83281
14394,3.83286
14395,3.8329
14396,3.83295
14397,3.833
14398,3.83304
14399,3.83309
14400,3.83313
14401,3.83318
14402,3.83322
14403,3.83327
14404,3.83332
14405,3.83336
14406,3.83341
14407,3.83345
14408,3.8335
14409,3.83355
14410,3.83359
14411,3.83364
14412,3.83368
14413,3.83373
14414,3.83377
14415,3.83382
14416,3.83387
14417,3.83391
14418,3.83396
14419,3.834
14420,3.83405
14421,3.83409
14422,3.83414
14423,3.83419
14424,3.83423
14425,3.83428
14426,3.83432
14427,3.83437
14428,3.83441
14429,3.83446
14430,3.8345
14431,3.83455
14432,3.8346
14433,3.83464
14434,3.83469
14435,3.83473
14436,3.83478
14437,3.83482
14438,3.83487
14439,3.83491
14440,3.83496
14441,3.83501
14442,3.83505
14443,3.8351
14444,3.83514
14445,3.83519
14446,3.83523
14447,3.83528
14448,3.83532
14449,3.83537
14450,3.83541
14451,3.83546
14452,3.83551
14453,3.83555
14454,3.8356
14455,3.83564
14456,3.83569
14457,3.83573
14458,3.83578
14459,3.83582
14460,3.83587
14461,3.83591
14462,3.83596
14463,3.836
14464,3.83605
14465,3.83609
14466,3.83614
14467,3.83618
14468,3.83623
14469,3.83628
14470,3.83632
14471,3.83637
14472,3.83641
14473,3.83646
14474,3.8365
14475,3.83655
14476,3.83659
14477,3.83664
14478,3.83668
14479,3.83673
14480,3.83677
14481,3.83682
14482,3.83686
14483,3.83691
14484,3.83695
14485,3.837
14486,3.83704
14487,3.83709
14488,3.83713
14489,3.83718
14490,3.83722
14491,3.83727
14492,3.83731
14493,3.83736
14494,3.8374
14495,3.83745
14496,3.83749
14497,3.83754
14498,3.83758
14499,3.83763
14500,3.83767
14501,3.83772
14502,3.83776
14503,3.83781
14504,3.83785
14505,3.8379
14506,3.83794
14507,3.83799
14508,3.83803
14509,3.83808
14510,3.83812
14511,3.83817
14512,3.83821
14513,3.83826
14514,3.8383
14515,3.83835
14516,3.83839
14517,3.83844
14518,3.83848
14519,3.83853
14520,3.83857
14521,3.83862
14522,3.83866
14523,3.83871
14524,3.83875
14525,3.83879
14526,3.83884
14527,3.83888
14528,3.83893
14529,3.83897
14530,3.83902
14531,3.83906
14532,3.83911
14533,3.83915
14534,3.8392
14535,3.83924
14536,3.83929
14537,3.83933
14538,3.83938
14539,3.83942
14540,3.83946
14541,3.83951
14542,3.83955
14543,3.8396
14544,3.83964
14545,3.83969
14546,3.83973
14547,3.83978
14548,3.83982
14549,3.83987
14550,3.83991
14551,3.83995
14552,3.84
14553,3.84004
14554,3.84009
14555,3.84013
14556,3.84018
14557,3.84022
14558,3.84027
14559,3.84031
14560,3.84036
14561,3.8404
14562,3.84044
14563,3.84049
14564,3.84053
14565,3.84058
14566,3.84062
14567,3.84067
14568,3.84071
14569,3.84075
14570,3.8408
14571,3.84084
14572,3.84089
14573,3.84093
14574,3.84098
14575,3.84102
14576,3.84106
14577,3.84111
14578,3.84115
14579,3.8412
14580,3.84124
14581,3.84129
14582,3.84133
14583,3.84137
14584,3.84142
14585,3.84146
14586,3.84151
14587,3.84155
14588,3.8416
14589,3.84164
14590,3.84168
14591,3.84173
14592,3.84177
14593,3.84182
14594,3.84186
14595,3.8419
14596,3.84195
14597,3.84199
14598,3.84204
14599,3.84208
14600,3.84213
14601,3.84217
14602,3.84221
14603,3.84226
14604,3.8423
14605,3.84235
14606,3.84239
14607,3.84243
14608,3.84248
14609,3.84252
14610,3.84257
14611,3.84261
14612,3.84265
14613,3.8427
14614,3.84274
14615,3.84279
14616,3.84283
14617,3.84287
14618,3.84292
14619,3.84296
14620,3.843
14621,3.84305
14622,3.84309
14623,3.84314
14624,3.84318
14625,3.84322
14626,3.84327
14627,3.84331
14628,3.84336
14629,3.8434
14630,3.84344
14631,3.84349
14632,3.84353
14633,3.84357
14634,3.84362
14635,3.84366
14636,3.84371
